image_name,xcoord,ycoord
SWC0889,5760,1440
SWC0889,5760,2880
SWC0889,5760,4320
SWC0889,7200,0
SWC0889,7200,1440
SWC0889,7200,2880
SWC0889,7200,4320
SWC0637,0,0
SWC0637,0,1440
SWC0637,0,2880
SWC0637,0,4320
SWC0637,1440,0
SWC0637,1440,1440
SWC0637,1440,2880
SWC0637,1440,4320
SWC0637,2880,0
SWC0637,2880,1440
SWC0637,2880,2880
SWC0637,2880,4320
SWC0637,4320,0
SWC0637,4320,1440
SWC0637,4320,2880
SWC0637,4320,4320
SWC0637,5760,0
SWC0637,5760,1440
SWC0637,5760,2880
SWC0637,5760,4320
SWC0637,7200,0
SWC0637,7200,1440
SWC0637,7200,2880
SWC0637,7200,4320
SWC1749,0,0
SWC1749,0,1440
SWC1749,0,2880
SWC1749,0,4320
SWC1749,1440,0
SWC1749,1440,1440
SWC1749,1440,2880
SWC1749,1440,4320
SWC1749,2880,0
SWC1749,2880,1440
SWC1749,2880,2880
SWC1749,2880,4320
SWC1749,4320,0
SWC1749,4320,1440
SWC1749,4320,2880
SWC1749,4320,4320
SWC1749,5760,0
SWC1749,5760,1440
SWC1749,5760,2880
SWC1749,5760,4320
SWC1749,7200,0
SWC1749,7200,1440
SWC1749,7200,2880
SWC1749,7200,4320
SWC1207,0,0
SWC1207,0,1440
SWC1207,0,2880
SWC1207,0,4320
SWC1207,1440,0
SWC1207,1440,1440
SWC1207,1440,2880
SWC1207,1440,4320
SWC1207,2880,0
SWC1207,2880,1440
SWC1207,2880,2880
SWC1207,2880,4320
SWC1207,4320,0
SWC1207,4320,1440
SWC1207,4320,2880
SWC1207,4320,4320
SWC1207,5760,0
SWC1207,5760,1440
SWC1207,5760,2880
SWC1207,5760,4320
SWC1207,7200,0
SWC1207,7200,1440
SWC1207,7200,2880
SWC1207,7200,4320
SWC1424,0,0
SWC1424,0,1440
SWC1424,0,2880
SWC1424,0,4320
SWC1424,1440,0
SWC1424,1440,1440
SWC1424,1440,2880
SWC1424,1440,4320
SWC1424,2880,0
SWC1424,2880,1440
SWC1424,2880,2880
SWC1424,2880,4320
SWC1424,4320,0
SWC1424,4320,1440
SWC1424,4320,2880
SWC1424,4320,4320
SWC1424,5760,0
SWC1424,5760,1440
SWC1424,5760,2880
SWC1424,5760,4320
SWC1424,7200,0
SWC1424,7200,1440
SWC1424,7200,2880
SWC1424,7200,4320
SWC0066,0,0
SWC0066,0,2880
SWC0066,0,4320
SWC0066,1440,0
SWC0066,1440,1440
SWC0066,1440,2880
SWC0066,1440,4320
SWC0066,2880,0
SWC0066,2880,1440
SWC0066,2880,4320
SWC0066,4320,0
SWC0066,4320,1440
SWC0066,4320,2880
SWC0066,4320,4320
SWC0066,5760,0
SWC0066,5760,1440
SWC0066,5760,2880
SWC0066,5760,4320
SWC0066,7200,0
SWC0066,7200,1440
SWC0066,7200,2880
SWC0066,7200,4320
SWC0933,0,0
SWC0933,0,1440
SWC0933,0,2880
SWC0933,0,4320
SWC0933,1440,0
SWC0933,1440,1440
SWC0933,1440,2880
SWC0933,1440,4320
SWC0933,2880,0
SWC0933,2880,1440
SWC0933,2880,2880
SWC0933,2880,4320
SWC0933,4320,0
SWC0933,4320,1440
SWC0933,4320,2880
SWC0933,4320,4320
SWC0933,5760,0
SWC0933,5760,1440
SWC0933,5760,2880
SWC0933,7200,0
SWC0933,7200,1440
SWC0933,7200,2880
SWC0582,0,0
SWC0582,0,1440
SWC0582,0,2880
SWC0582,0,4320
SWC0582,1440,0
SWC0582,1440,1440
SWC0582,1440,2880
SWC0582,1440,4320
SWC0582,2880,0
SWC0582,2880,1440
SWC0582,2880,2880
SWC0582,2880,4320
SWC0582,4320,0
SWC0582,4320,1440
SWC0582,4320,2880
SWC0582,4320,4320
SWC0582,5760,0
SWC0582,5760,1440
SWC0582,5760,2880
SWC0582,5760,4320
SWC0582,7200,0
SWC0582,7200,1440
SWC0582,7200,2880
SWC0582,7200,4320
SWC0142,0,0
SWC0142,0,1440
SWC0142,0,2880
SWC0142,0,4320
SWC0142,1440,0
SWC0142,1440,1440
SWC0142,1440,2880
SWC0142,1440,4320
SWC0142,2880,0
SWC0142,2880,1440
SWC0142,2880,2880
SWC0142,2880,4320
SWC0142,4320,0
SWC0142,4320,1440
SWC0142,4320,2880
SWC0142,4320,4320
SWC0142,5760,0
SWC0142,5760,1440
SWC0142,5760,2880
SWC0142,5760,4320
SWC0142,7200,0
SWC0142,7200,1440
SWC0142,7200,4320
SWC0060,0,0
SWC0060,0,1440
SWC0060,0,2880
SWC0060,0,4320
SWC0060,1440,0
SWC0060,1440,1440
SWC0060,1440,2880
SWC0060,1440,4320
SWC0060,2880,0
SWC0060,2880,1440
SWC0060,2880,2880
SWC0060,2880,4320
SWC0060,4320,0
SWC0060,4320,1440
SWC0060,4320,2880
SWC0060,4320,4320
SWC0060,5760,0
SWC0060,5760,1440
SWC0060,5760,2880
SWC0060,5760,4320
SWC0060,7200,0
SWC0060,7200,1440
SWC0060,7200,2880
SWC0060,7200,4320
SWC1623,0,0
SWC1623,0,1440
SWC1623,0,2880
SWC1623,0,4320
SWC1623,1440,0
SWC1623,1440,1440
SWC1623,1440,2880
SWC1623,1440,4320
SWC1623,2880,0
SWC1623,2880,1440
SWC1623,2880,2880
SWC1623,2880,4320
SWC1623,4320,0
SWC1623,4320,1440
SWC1623,4320,2880
SWC1623,4320,4320
SWC1623,5760,0
SWC1623,5760,1440
SWC1623,5760,2880
SWC1623,5760,4320
SWC1623,7200,0
SWC1623,7200,1440
SWC1623,7200,2880
SWC1623,7200,4320
SWC0260,0,0
SWC0260,0,1440
SWC0260,0,2880
SWC0260,0,4320
SWC0260,1440,0
SWC0260,1440,1440
SWC0260,1440,2880
SWC0260,1440,4320
SWC0260,2880,0
SWC0260,2880,1440
SWC0260,2880,2880
SWC0260,2880,4320
SWC0260,4320,0
SWC0260,4320,1440
SWC0260,4320,2880
SWC0260,4320,4320
SWC0260,5760,0
SWC0260,5760,1440
SWC0260,5760,2880
SWC0260,5760,4320
SWC0260,7200,0
SWC0260,7200,1440
SWC0260,7200,2880
SWC0260,7200,4320
SWC1454,0,0
SWC1454,0,1440
SWC1454,0,2880
SWC1454,0,4320
SWC1454,1440,0
SWC1454,1440,1440
SWC1454,1440,2880
SWC1454,1440,4320
SWC1454,2880,0
SWC1454,2880,1440
SWC1454,2880,2880
SWC1454,2880,4320
SWC1454,4320,0
SWC1454,4320,1440
SWC1454,4320,2880
SWC1454,4320,4320
SWC1454,5760,0
SWC1454,5760,1440
SWC1454,5760,2880
SWC1454,5760,4320
SWC1454,7200,0
SWC1454,7200,1440
SWC1255,0,0
SWC1255,0,2880
SWC1255,0,4320
SWC1255,1440,0
SWC1255,1440,1440
SWC1255,1440,2880
SWC1255,1440,4320
SWC1255,2880,0
SWC1255,2880,1440
SWC1255,2880,2880
SWC1255,2880,4320
SWC1255,4320,0
SWC1255,4320,1440
SWC1255,4320,2880
SWC1255,4320,4320
SWC1255,5760,0
SWC1255,5760,1440
SWC1255,5760,2880
SWC1255,5760,4320
SWC1255,7200,0
SWC1255,7200,1440
SWC1255,7200,2880
SWC1255,7200,4320
SWC1645,0,0
SWC1645,0,1440
SWC1645,0,2880
SWC1645,0,4320
SWC1645,1440,0
SWC1645,1440,1440
SWC1645,1440,2880
SWC1645,1440,4320
SWC1645,2880,0
SWC1645,2880,1440
SWC1645,2880,2880
SWC1645,2880,4320
SWC1645,4320,0
SWC1645,4320,1440
SWC1645,4320,2880
SWC1645,4320,4320
SWC1645,5760,0
SWC1645,5760,1440
SWC1645,5760,2880
SWC1645,5760,4320
SWC1645,7200,0
SWC1645,7200,1440
SWC1645,7200,2880
SWC1645,7200,4320
SWC0070,0,0
SWC0070,0,1440
SWC0070,0,2880
SWC0070,0,4320
SWC0070,1440,0
SWC0070,1440,1440
SWC0070,1440,2880
SWC0070,1440,4320
SWC0070,2880,0
SWC0070,2880,1440
SWC0070,2880,2880
SWC0070,2880,4320
SWC0070,4320,0
SWC0070,4320,1440
SWC0070,4320,2880
SWC0070,4320,4320
SWC0070,5760,0
SWC0070,5760,1440
SWC0070,5760,2880
SWC0070,5760,4320
SWC0070,7200,0
SWC0070,7200,1440
SWC0070,7200,2880
SWC0070,7200,4320
SWC1502,0,0
SWC1502,0,1440
SWC1502,0,2880
SWC1502,0,4320
SWC1502,1440,0
SWC1502,1440,1440
SWC1502,1440,2880
SWC1502,1440,4320
SWC1502,2880,0
SWC1502,2880,1440
SWC1502,2880,2880
SWC1502,2880,4320
SWC1502,4320,0
SWC1502,4320,1440
SWC1502,4320,2880
SWC1502,4320,4320
SWC1502,5760,0
SWC1502,5760,1440
SWC1502,5760,2880
SWC1502,5760,4320
SWC1502,7200,0
SWC1502,7200,1440
SWC1502,7200,2880
SWC1502,7200,4320
SWC0298,0,0
SWC0298,0,1440
SWC0298,0,2880
SWC0298,0,4320
SWC0298,1440,0
SWC0298,1440,1440
SWC0298,1440,2880
SWC0298,1440,4320
SWC0298,2880,0
SWC0298,2880,1440
SWC0298,2880,2880
SWC0298,2880,4320
SWC0298,4320,0
SWC0298,4320,1440
SWC0298,4320,2880
SWC0298,4320,4320
SWC0298,5760,0
SWC0298,5760,1440
SWC0298,5760,2880
SWC0298,5760,4320
SWC0298,7200,0
SWC0298,7200,1440
SWC0298,7200,2880
SWC0298,7200,4320
SWC0221,0,0
SWC0221,0,1440
SWC0221,0,2880
SWC0221,0,4320
SWC0221,1440,0
SWC0221,1440,1440
SWC0221,1440,2880
SWC0221,1440,4320
SWC0221,2880,0
SWC0221,2880,1440
SWC0221,2880,2880
SWC0221,2880,4320
SWC0221,4320,0
SWC0221,4320,1440
SWC0221,4320,2880
SWC0221,4320,4320
SWC0221,5760,0
SWC0221,5760,1440
SWC0221,5760,2880
SWC0221,5760,4320
SWC0221,7200,0
SWC0221,7200,1440
SWC0221,7200,2880
SWC0221,7200,4320
SWC0238,0,0
SWC0238,0,1440
SWC0238,0,2880
SWC0238,0,4320
SWC0238,1440,0
SWC0238,1440,1440
SWC0238,1440,2880
SWC0238,1440,4320
SWC0238,2880,0
SWC0238,2880,1440
SWC0238,2880,2880
SWC0238,2880,4320
SWC0238,4320,0
SWC0238,4320,1440
SWC0238,4320,2880
SWC0238,4320,4320
SWC0238,5760,0
SWC0238,5760,1440
SWC0238,5760,2880
SWC0238,5760,4320
SWC0238,7200,0
SWC0238,7200,1440
SWC0238,7200,2880
SWC0238,7200,4320
SWC1244,0,0
SWC1244,0,1440
SWC1244,0,2880
SWC1244,0,4320
SWC1244,1440,0
SWC1244,1440,1440
SWC1244,1440,2880
SWC1244,1440,4320
SWC1244,2880,0
SWC1244,2880,1440
SWC1244,2880,2880
SWC1244,2880,4320
SWC1244,4320,0
SWC1244,4320,2880
SWC1244,4320,4320
SWC1244,5760,0
SWC1244,5760,1440
SWC1244,5760,2880
SWC1244,5760,4320
SWC1244,7200,0
SWC1244,7200,1440
SWC1244,7200,2880
SWC1244,7200,4320
SWC0788,0,0
SWC0788,0,1440
SWC0788,0,2880
SWC0788,0,4320
SWC0788,1440,0
SWC0788,1440,1440
SWC0788,1440,2880
SWC0788,1440,4320
SWC0788,2880,0
SWC0788,2880,1440
SWC0788,2880,2880
SWC0788,2880,4320
SWC0788,4320,0
SWC0788,4320,1440
SWC0788,4320,2880
SWC0788,4320,4320
SWC0788,5760,0
SWC0788,5760,1440
SWC0788,5760,2880
SWC0788,5760,4320
SWC0788,7200,0
SWC0788,7200,1440
SWC0788,7200,2880
SWC0788,7200,4320
SWC0928,0,0
SWC0928,0,1440
SWC0928,0,2880
SWC0928,0,4320
SWC0928,1440,0
SWC0928,1440,1440
SWC0928,1440,2880
SWC0928,1440,4320
SWC0928,2880,0
SWC0928,2880,1440
SWC0928,2880,2880
SWC0928,2880,4320
SWC0928,4320,0
SWC0928,4320,1440
SWC0928,4320,2880
SWC0928,4320,4320
SWC0928,5760,0
SWC0928,5760,1440
SWC0928,5760,2880
SWC0928,5760,4320
SWC0928,7200,0
SWC0928,7200,1440
SWC0928,7200,2880
SWC0928,7200,4320
SWC0962,0,0
SWC0962,0,1440
SWC0962,0,2880
SWC0962,0,4320
SWC0962,1440,0
SWC0962,1440,1440
SWC0962,1440,2880
SWC0962,1440,4320
SWC0962,2880,0
SWC0962,2880,1440
SWC0962,2880,2880
SWC0962,2880,4320
SWC0962,4320,0
SWC0962,4320,1440
SWC0962,4320,2880
SWC0962,4320,4320
SWC0962,5760,0
SWC0962,5760,1440
SWC0962,5760,2880
SWC0962,5760,4320
SWC0962,7200,0
SWC0962,7200,1440
SWC0962,7200,2880
SWC0962,7200,4320
SWC0739,0,0
SWC0739,0,1440
SWC0739,0,2880
SWC0739,0,4320
SWC0739,1440,0
SWC0739,1440,1440
SWC0739,1440,2880
SWC0739,1440,4320
SWC0739,2880,0
SWC0739,2880,1440
SWC0739,2880,2880
SWC0739,2880,4320
SWC0739,4320,0
SWC0739,4320,1440
SWC0739,4320,2880
SWC0739,4320,4320
SWC0739,5760,0
SWC0739,5760,1440
SWC0739,5760,2880
SWC0739,5760,4320
SWC0739,7200,0
SWC0739,7200,1440
SWC0739,7200,2880
SWC0739,7200,4320
SWC1333,0,0
SWC1333,0,1440
SWC1333,0,2880
SWC1333,0,4320
SWC1333,1440,0
SWC1333,1440,2880
SWC1333,1440,4320
SWC1333,2880,1440
SWC1333,2880,2880
SWC1333,2880,4320
SWC1333,4320,1440
SWC1333,4320,2880
SWC1333,4320,4320
SWC1333,5760,0
SWC1333,5760,2880
SWC1333,5760,4320
SWC1333,7200,0
SWC1333,7200,1440
SWC1333,7200,2880
SWC1692,0,0
SWC1692,0,1440
SWC1692,0,2880
SWC1692,0,4320
SWC1692,1440,0
SWC1692,1440,1440
SWC1692,1440,2880
SWC1692,1440,4320
SWC1692,2880,0
SWC1692,2880,1440
SWC1692,2880,2880
SWC1692,2880,4320
SWC1692,4320,0
SWC1692,4320,1440
SWC1692,4320,2880
SWC1692,4320,4320
SWC1692,5760,0
SWC1692,5760,1440
SWC1692,5760,2880
SWC1692,5760,4320
SWC1692,7200,0
SWC1692,7200,1440
SWC1692,7200,2880
SWC1692,7200,4320
SWC0674,0,0
SWC0674,0,1440
SWC0674,0,2880
SWC0674,0,4320
SWC0674,1440,0
SWC0674,1440,1440
SWC0674,1440,2880
SWC0674,1440,4320
SWC0674,2880,0
SWC0674,2880,1440
SWC0674,2880,2880
SWC0674,2880,4320
SWC0674,4320,0
SWC0674,4320,1440
SWC0674,4320,2880
SWC0674,4320,4320
SWC0674,5760,1440
SWC0674,5760,2880
SWC0674,5760,4320
SWC0674,7200,0
SWC0674,7200,1440
SWC0674,7200,4320
SWC0603,0,0
SWC0603,0,1440
SWC0603,0,2880
SWC0603,0,4320
SWC0603,1440,0
SWC0603,1440,1440
SWC0603,1440,2880
SWC0603,1440,4320
SWC0603,2880,0
SWC0603,2880,1440
SWC0603,2880,2880
SWC0603,2880,4320
SWC0603,4320,0
SWC0603,4320,2880
SWC0603,4320,4320
SWC0603,5760,0
SWC0603,5760,1440
SWC0603,5760,4320
SWC0603,7200,0
SWC0603,7200,1440
SWC0603,7200,2880
SWC0603,7200,4320
SWC0957,0,0
SWC0957,0,1440
SWC0957,0,2880
SWC0957,0,4320
SWC0957,1440,0
SWC0957,1440,1440
SWC0957,1440,2880
SWC0957,1440,4320
SWC0957,2880,0
SWC0957,2880,1440
SWC0957,2880,2880
SWC0957,2880,4320
SWC0957,4320,0
SWC0957,4320,1440
SWC0957,4320,2880
SWC0957,4320,4320
SWC0957,5760,0
SWC0957,5760,1440
SWC0957,5760,2880
SWC0957,5760,4320
SWC0957,7200,0
SWC0957,7200,1440
SWC0957,7200,2880
SWC0957,7200,4320
SWC1337,0,0
SWC1337,0,1440
SWC1337,0,2880
SWC1337,0,4320
SWC1337,1440,0
SWC1337,1440,1440
SWC1337,1440,2880
SWC1337,1440,4320
SWC1337,2880,0
SWC1337,2880,1440
SWC1337,2880,2880
SWC1337,2880,4320
SWC1337,4320,0
SWC1337,4320,1440
SWC1337,4320,2880
SWC1337,4320,4320
SWC1337,5760,0
SWC1337,5760,1440
SWC1337,5760,2880
SWC1337,5760,4320
SWC1337,7200,0
SWC1337,7200,1440
SWC1337,7200,2880
SWC1337,7200,4320
SWC0646,0,0
SWC0646,0,1440
SWC0646,0,2880
SWC0646,0,4320
SWC0646,1440,0
SWC0646,1440,1440
SWC0646,1440,2880
SWC0646,1440,4320
SWC0646,2880,0
SWC0646,2880,1440
SWC0646,2880,2880
SWC0646,2880,4320
SWC0646,4320,0
SWC0646,4320,1440
SWC0646,4320,2880
SWC0646,4320,4320
SWC0646,5760,0
SWC0646,5760,1440
SWC0646,5760,2880
SWC0646,5760,4320
SWC0646,7200,0
SWC0646,7200,1440
SWC0646,7200,2880
SWC0646,7200,4320
SWC0849,0,0
SWC0849,0,1440
SWC0849,0,2880
SWC0849,0,4320
SWC0849,1440,0
SWC0849,1440,1440
SWC0849,1440,2880
SWC0849,1440,4320
SWC0849,2880,0
SWC0849,2880,1440
SWC0849,2880,2880
SWC0849,2880,4320
SWC0849,4320,0
SWC0849,4320,1440
SWC0849,4320,2880
SWC0849,4320,4320
SWC0849,5760,0
SWC0849,5760,1440
SWC0849,5760,2880
SWC0849,5760,4320
SWC0849,7200,0
SWC0849,7200,1440
SWC0849,7200,2880
SWC0849,7200,4320
SWC0936,0,0
SWC0936,0,1440
SWC0936,0,4320
SWC0936,1440,0
SWC0936,1440,1440
SWC0936,1440,2880
SWC0936,1440,4320
SWC0936,2880,0
SWC0936,2880,1440
SWC0936,2880,2880
SWC0936,2880,4320
SWC0936,4320,0
SWC0936,4320,1440
SWC0936,4320,2880
SWC0936,4320,4320
SWC0936,5760,0
SWC0936,5760,1440
SWC0936,5760,2880
SWC0936,5760,4320
SWC0936,7200,0
SWC0936,7200,1440
SWC0936,7200,2880
SWC0936,7200,4320
SWC0765,0,0
SWC0765,0,1440
SWC0765,0,2880
SWC0765,0,4320
SWC0765,1440,0
SWC0765,1440,1440
SWC0765,1440,2880
SWC0765,1440,4320
SWC0765,2880,0
SWC0765,2880,1440
SWC0765,2880,2880
SWC0765,2880,4320
SWC0765,4320,0
SWC0765,4320,1440
SWC0765,4320,2880
SWC0765,4320,4320
SWC0765,5760,0
SWC0765,5760,1440
SWC0765,5760,2880
SWC0765,5760,4320
SWC0765,7200,0
SWC0765,7200,1440
SWC0765,7200,2880
SWC0765,7200,4320
SWC1029,0,0
SWC1029,0,1440
SWC1029,0,2880
SWC1029,0,4320
SWC1029,1440,0
SWC1029,1440,1440
SWC1029,1440,2880
SWC1029,1440,4320
SWC1029,2880,0
SWC1029,2880,1440
SWC1029,2880,2880
SWC1029,2880,4320
SWC1029,4320,0
SWC1029,4320,1440
SWC1029,4320,2880
SWC1029,4320,4320
SWC1029,5760,0
SWC1029,5760,1440
SWC1029,5760,2880
SWC1029,5760,4320
SWC1029,7200,0
SWC1029,7200,1440
SWC1029,7200,2880
SWC1029,7200,4320
SWC0755,0,0
SWC0755,0,1440
SWC0755,0,2880
SWC0755,0,4320
SWC0755,1440,0
SWC0755,1440,1440
SWC0755,1440,2880
SWC0755,1440,4320
SWC0755,2880,0
SWC0755,2880,1440
SWC0755,2880,2880
SWC0755,2880,4320
SWC0755,4320,0
SWC0755,4320,1440
SWC0755,4320,2880
SWC0755,4320,4320
SWC0755,5760,0
SWC0755,5760,1440
SWC0755,5760,2880
SWC0755,5760,4320
SWC0755,7200,0
SWC0755,7200,1440
SWC0755,7200,2880
SWC0755,7200,4320
SWC1694,0,0
SWC1694,0,1440
SWC1694,0,2880
SWC1694,0,4320
SWC1694,1440,0
SWC1694,1440,1440
SWC1694,1440,2880
SWC1694,1440,4320
SWC1694,2880,0
SWC1694,2880,1440
SWC1694,2880,2880
SWC1694,2880,4320
SWC1694,4320,0
SWC1694,4320,1440
SWC1694,4320,2880
SWC1694,4320,4320
SWC1694,5760,0
SWC1694,5760,1440
SWC1694,5760,2880
SWC1694,5760,4320
SWC1694,7200,0
SWC1694,7200,1440
SWC1694,7200,2880
SWC1694,7200,4320
SWC0671,0,0
SWC0671,0,1440
SWC0671,0,2880
SWC0671,0,4320
SWC0671,1440,0
SWC0671,1440,1440
SWC0671,1440,2880
SWC0671,1440,4320
SWC0671,2880,0
SWC0671,2880,1440
SWC0671,2880,2880
SWC0671,2880,4320
SWC0671,4320,0
SWC0671,4320,1440
SWC0671,4320,2880
SWC0671,4320,4320
SWC0671,5760,0
SWC0671,5760,1440
SWC0671,5760,2880
SWC0671,5760,4320
SWC0671,7200,0
SWC0671,7200,1440
SWC0671,7200,2880
SWC0671,7200,4320
SWC0125,0,0
SWC0125,0,1440
SWC0125,0,2880
SWC0125,0,4320
SWC0125,1440,0
SWC0125,1440,1440
SWC0125,1440,2880
SWC0125,1440,4320
SWC0125,2880,0
SWC0125,2880,1440
SWC0125,2880,2880
SWC0125,2880,4320
SWC0125,4320,0
SWC0125,4320,1440
SWC0125,4320,2880
SWC0125,4320,4320
SWC0125,5760,0
SWC0125,5760,1440
SWC0125,5760,2880
SWC0125,5760,4320
SWC0125,7200,0
SWC0125,7200,1440
SWC0125,7200,2880
SWC0125,7200,4320
SWC1114,0,0
SWC1114,0,1440
SWC1114,0,2880
SWC1114,0,4320
SWC1114,1440,0
SWC1114,1440,1440
SWC1114,1440,2880
SWC1114,1440,4320
SWC1114,2880,0
SWC1114,2880,1440
SWC1114,2880,2880
SWC1114,2880,4320
SWC1114,4320,0
SWC1114,4320,1440
SWC1114,4320,2880
SWC1114,4320,4320
SWC1114,5760,0
SWC1114,5760,1440
SWC1114,5760,2880
SWC1114,5760,4320
SWC1114,7200,0
SWC1114,7200,1440
SWC1114,7200,2880
SWC1114,7200,4320
SWC0050,0,0
SWC0050,0,1440
SWC0050,0,2880
SWC0050,0,4320
SWC0050,1440,0
SWC0050,1440,1440
SWC0050,1440,2880
SWC0050,1440,4320
SWC0050,2880,0
SWC0050,2880,1440
SWC0050,2880,2880
SWC0050,2880,4320
SWC0050,4320,0
SWC0050,4320,1440
SWC0050,4320,2880
SWC0050,4320,4320
SWC0050,5760,0
SWC0050,5760,1440
SWC0050,5760,2880
SWC0050,5760,4320
SWC0050,7200,0
SWC0050,7200,1440
SWC0050,7200,2880
SWC0050,7200,4320
SWC1398,0,0
SWC1398,0,1440
SWC1398,0,2880
SWC1398,0,4320
SWC1398,1440,0
SWC1398,1440,1440
SWC1398,1440,2880
SWC1398,1440,4320
SWC1398,2880,0
SWC1398,2880,1440
SWC1398,2880,2880
SWC1398,2880,4320
SWC1398,4320,0
SWC1398,4320,1440
SWC1398,4320,2880
SWC1398,4320,4320
SWC1398,5760,0
SWC1398,5760,1440
SWC1398,5760,2880
SWC1398,5760,4320
SWC1398,7200,0
SWC1398,7200,1440
SWC1398,7200,2880
SWC1398,7200,4320
SWC1643,0,0
SWC1643,0,1440
SWC1643,0,2880
SWC1643,0,4320
SWC1643,1440,0
SWC1643,1440,1440
SWC1643,1440,2880
SWC1643,1440,4320
SWC1643,2880,0
SWC1643,2880,1440
SWC1643,2880,2880
SWC1643,2880,4320
SWC1643,4320,0
SWC1643,4320,1440
SWC1643,4320,2880
SWC1643,4320,4320
SWC1643,5760,0
SWC1643,5760,1440
SWC1643,5760,2880
SWC1643,5760,4320
SWC1643,7200,0
SWC1643,7200,1440
SWC1643,7200,2880
SWC1643,7200,4320
SWC0186,0,0
SWC0186,0,1440
SWC0186,0,2880
SWC0186,0,4320
SWC0186,1440,0
SWC0186,1440,1440
SWC0186,1440,2880
SWC0186,1440,4320
SWC0186,2880,0
SWC0186,2880,1440
SWC0186,2880,2880
SWC0186,2880,4320
SWC0186,4320,0
SWC0186,4320,1440
SWC0186,4320,2880
SWC0186,4320,4320
SWC0186,5760,0
SWC0186,5760,1440
SWC0186,5760,2880
SWC0186,5760,4320
SWC0186,7200,0
SWC0186,7200,1440
SWC0186,7200,2880
SWC0186,7200,4320
SWC1765,0,0
SWC1765,0,1440
SWC1765,0,2880
SWC1765,0,4320
SWC1765,1440,0
SWC1765,1440,1440
SWC1765,1440,2880
SWC1765,1440,4320
SWC1765,2880,0
SWC1765,2880,1440
SWC1765,2880,2880
SWC1765,2880,4320
SWC1765,4320,0
SWC1765,4320,1440
SWC1765,4320,2880
SWC1765,4320,4320
SWC1765,5760,0
SWC1765,5760,1440
SWC1765,5760,2880
SWC1765,5760,4320
SWC1765,7200,0
SWC1765,7200,1440
SWC1765,7200,2880
SWC1765,7200,4320
SWC0136,0,0
SWC0136,0,1440
SWC0136,0,2880
SWC0136,0,4320
SWC0136,1440,0
SWC0136,1440,1440
SWC0136,1440,2880
SWC0136,1440,4320
SWC0136,2880,0
SWC0136,2880,1440
SWC0136,2880,2880
SWC0136,2880,4320
SWC0136,4320,0
SWC0136,4320,1440
SWC0136,4320,2880
SWC0136,4320,4320
SWC0136,5760,0
SWC0136,5760,1440
SWC0136,5760,2880
SWC0136,5760,4320
SWC0136,7200,0
SWC0136,7200,1440
SWC0136,7200,2880
SWC0136,7200,4320
SWC0574,0,0
SWC0574,0,1440
SWC0574,0,2880
SWC0574,0,4320
SWC0574,1440,0
SWC0574,1440,1440
SWC0574,1440,2880
SWC0574,1440,4320
SWC0574,2880,0
SWC0574,2880,1440
SWC0574,2880,2880
SWC0574,2880,4320
SWC0574,4320,0
SWC0574,4320,1440
SWC0574,4320,2880
SWC0574,5760,0
SWC0574,5760,1440
SWC0574,5760,2880
SWC0574,7200,0
SWC0574,7200,1440
SWC0574,7200,2880
SWC0574,7200,4320
SWC1739,0,0
SWC1739,0,1440
SWC1739,0,2880
SWC1739,0,4320
SWC1739,1440,0
SWC1739,1440,1440
SWC1739,1440,2880
SWC1739,1440,4320
SWC1739,2880,0
SWC1739,2880,1440
SWC1739,2880,2880
SWC1739,2880,4320
SWC1739,4320,0
SWC1739,4320,1440
SWC1739,4320,2880
SWC1739,4320,4320
SWC1739,5760,0
SWC1739,5760,1440
SWC1739,5760,2880
SWC1739,5760,4320
SWC1739,7200,0
SWC1739,7200,1440
SWC1739,7200,2880
SWC1739,7200,4320
SWC1299,0,0
SWC1299,0,1440
SWC1299,0,2880
SWC1299,0,4320
SWC1299,1440,0
SWC1299,1440,1440
SWC1299,1440,2880
SWC1299,1440,4320
SWC1299,2880,0
SWC1299,2880,1440
SWC1299,2880,2880
SWC1299,2880,4320
SWC1299,4320,0
SWC1299,4320,1440
SWC1299,4320,2880
SWC1299,4320,4320
SWC1299,5760,0
SWC1299,5760,1440
SWC1299,5760,2880
SWC1299,5760,4320
SWC1299,7200,0
SWC1299,7200,1440
SWC1299,7200,2880
SWC1299,7200,4320
SWC0248,0,0
SWC0248,0,1440
SWC0248,0,2880
SWC0248,0,4320
SWC0248,1440,0
SWC0248,1440,1440
SWC0248,1440,2880
SWC0248,1440,4320
SWC0248,2880,0
SWC0248,2880,2880
SWC0248,2880,4320
SWC0248,4320,0
SWC0248,4320,1440
SWC0248,4320,2880
SWC0248,4320,4320
SWC0248,5760,0
SWC0248,5760,1440
SWC0248,5760,2880
SWC0248,5760,4320
SWC0248,7200,0
SWC0248,7200,1440
SWC0248,7200,2880
SWC0248,7200,4320
SWC1151,0,0
SWC1151,0,1440
SWC1151,0,2880
SWC1151,0,4320
SWC1151,1440,0
SWC1151,1440,1440
SWC1151,1440,2880
SWC1151,1440,4320
SWC1151,2880,0
SWC1151,2880,1440
SWC1151,2880,2880
SWC1151,2880,4320
SWC1151,4320,0
SWC1151,4320,1440
SWC1151,4320,2880
SWC1151,4320,4320
SWC1151,5760,0
SWC1151,5760,1440
SWC1151,5760,2880
SWC1151,5760,4320
SWC1151,7200,0
SWC1151,7200,1440
